#permanent_code,gen1,gen2,gen3,level,name,imp,org_code,tr_name
1258487809;75;3;1;3;肯德基;9999;50301;
1258487810;75;3;2;3;麦当劳;9999;50302;
1258487811;75;3;3;3;必胜客;9999;50303;
1258487812;75;3;4;3;永和豆浆;9999;50304;
1258487813;75;3;5;3;茶餐厅;9999;50305;
1258487814;75;3;6;3;大家乐;9999;50306;
1258487815;75;3;7;3;大快活;9999;50307;
1258487816;75;3;8;3;美心;9999;50308;
1258487817;75;3;9;3;吉野家;9999;50309;
1258487818;75;3;10;3;仙迹岩;9999;50310;
1258618881;75;5;1;3;星巴克咖啡;9999;50501;
1258618882;75;5;2;3;上岛咖啡;9999;50502;
1258618883;75;5;3;3;Pacific Coffee Company;9999;50503;
1258618884;75;5;4;3;巴黎咖啡店;9999;50504;
1275133953;76;1;1;3;商场 ;9999;60101;
1275133954;76;1;2;3;购物中心;9999;60102;
1275133955;76;1;3;3;普通商场;9999;60103;
1275133956;76;1;4;3;免税品店;9999;60104;
1275199489;76;2;1;3;7-ELEVEN便利店;9999;60201;
1275199490;76;2;2;3;OK便利店;9999;60202;
1275265025;76;3;1;3;综合家电商场;9999;60301;
1275265026;76;3;2;3;国美;9999;60302;
1275265027;76;3;3;3;大中;9999;60303;
1275265028;76;3;4;3;苏宁;9999;60304;
1275265029;76;3;5;3;手机销售;9999;60305;
1275265030;76;3;6;3;数码电子;9999;60306;
1275265031;76;3;7;3;丰泽 ;9999;60307;
1275265032;76;3;8;3;苏宁镭射;9999;60308;
1275330561;76;4;1;3;家乐福;9999;60401;
1275330562;76;4;2;3;沃尔玛 ;9999;60402;
1275330563;76;4;3;3;华润;9999;60403;
1275330564;76;4;4;3;北京华联 ;9999;60404;
1275330565;76;4;5;3;上海华联;9999;60405;
1275330566;76;4;6;3;麦德龙;9999;60406;
1275330567;76;4;7;3;乐天玛特;9999;60407;
1275330568;76;4;8;3;华堂;9999;60408;
1275330569;76;4;9;3;卜蜂莲花;9999;60409;
1275330570;76;4;10;3;好又多;9999;60410;
1275330571;76;4;11;3;屈臣氏;9999;60411;
1275330572;76;4;12;3;乐购;9999;60412;
1275330573;76;4;13;3;惠康超市;9999;60413;
1275330574;76;4;14;3;百佳超市;9999;60414;
1275330575;76;4;15;3;万宁超市;9999;60415;
1275396097;76;5;1;3;花卉市场;9999;60501;
1275396098;76;5;2;3;宠物市场;9999;60502;
1275461633;76;6;1;3;家具建材综合市场;9999;60601;
1275461634;76;6;2;3;家具城;9999;60602;
1275461635;76;6;3;3;建材五金市场;9999;60603;
1275461636;76;6;4;3;厨卫市场;9999;60604;
1275461637;76;6;5;3;布艺市场;9999;60605;
1275461638;76;6;6;3;灯具瓷器市场;9999;60606;
1275527169;76;7;1;3;小商品市场;9999;60701;
1275527170;76;7;2;3;旧货市场;9999;60702;
1275527171;76;7;3;3;农副产品市场;9999;60703;
1275527172;76;7;4;3;果品市场;9999;60704;
1275527173;76;7;5;3;蔬菜市场;9999;60705;
1275527174;76;7;6;3;水产海鲜市场;9999;60706;
1275658241;76;9;1;3;李宁专卖店;9999;60901;
1275658242;76;9;2;3;耐克专卖店;9999;60902;
1275658243;76;9;3;3;阿迪达斯专卖店;9999;60903;
1275658244;76;9;4;3;锐步专卖店;9999;60904;
1275658245;76;9;5;3;彪马专卖店;9999;60905;
1275658246;76;9;6;3;高尔夫用品店;9999;60906;
1275658247;76;9;7;3;户外用品;9999;60907;
1275723777;76;10;1;3;步行街;9999;61001;
1275789313;76;11;1;3;品牌服装店;9999;61101;
1275789314;76;11;2;3;品牌鞋店 ;9999;61102;
1275789315;76;11;3;3;品牌皮具店 ;9999;61103;
1275854849;76;12;1;3;古玩字画店;9999;61201;
1275854850;76;12;2;3;珠宝首饰工艺品 ;9999;61202;
1275854851;76;12;3;3;钟表店;9999;61203;
1275854852;76;12;4;3;眼镜店 ;9999;61204;
1275854853;76;12;5;3;书店;9999;61205;
1275854854;76;12;6;3;音像店;9999;61206;
1275854855;76;12;7;3;儿童用品店;9999;61207;
1275854856;76;12;8;3;自行车专卖店;9999;61208;
1275854857;76;12;9;3;礼品饰品店;9999;61209;
1275854858;76;12;10;3;烟酒专卖店;9999;61210;
1275854859;76;12;11;3;宠物用品店;9999;61211;
1275854860;76;12;12;3;摄影器材店;9999;61212;
1275854861;76;12;13;3;宝马生活方式;9999;61213;
1275920385;76;13;1;3;拍卖行;9999;61301;
1275920386;76;13;2;3;典当行 ;9999;61302;
1275985921;76;14;1;3;莎莎 ;9999;61401;
1292042241;77;3;1;3;飞机票代售点;9999;70301;
1292042242;77;3;2;3;火车票代售点;9999;70302;
1292042243;77;3;3;3;长途汽车票代售点;9999;70303;
1292042244;77;3;4;3;船票代售点;9999;70304;
1292042245;77;3;5;3;公交卡/月票代售点;9999;70305;
1292042246;77;3;6;3;公园景点售票处;9999;70306;
1292107777;77;4;1;3;邮政速递 ;9999;70401;
1292238849;77;6;1;3;中国电信营业厅;9999;70601;
1292238851;77;6;3;3;中国移动营业厅;9999;70603;
1292238852;77;6;4;3;中国联通营业厅;9999;70604;
1292238853;77;6;5;3;中国铁通营业厅 ;9999;70605;
1292238854;77;6;6;3;中国卫通营业厅 ;9999;70606;
1292238855;77;6;7;3;和记电讯;9999;70607;
1292238856;77;6;8;3;数码通电讯 ;9999;70608;
1292238857;77;6;9;3;电讯盈科;9999;70609;
1292238858;77;6;10;3;中国移动香港;9999;70610;
1292304385;77;7;1;3;律师事务所;9999;70701;
1292304386;77;7;2;3;会计师事务所;9999;70702;
1292304387;77;7;3;3;评估事务所;9999;70703;
1292304388;77;7;4;3;审计事务所;9999;70704;
1292304389;77;7;5;3;认证事务所;9999;70705;
1292304390;77;7;6;3;专利事务所 ;9999;70706;
1293025281;77;18;1;3;马会投注站;9999;71801;
1293090817;77;19;1;3;陵园;9999;71901;
1293090818;77;19;2;3;公墓;9999;71902;
1293090819;77;19;3;3;殡仪馆 ;9999;71903;
1308688385;78;1;1;3;综合体育馆;9999;80101;
1308688386;78;1;2;3;保龄球馆;9999;80102;
1308688387;78;1;3;3;网球场 ;9999;80103;
1308688388;78;1;4;3;篮球场馆;9999;80104;
1308688389;78;1;5;3;足球场;9999;80105;
1308688390;78;1;6;3;滑雪场;9999;80106;
1308688391;78;1;7;3;溜冰场 ;9999;80107;
1308688392;78;1;8;3;户外健身场所;9999;80108;
1308688393;78;1;9;3;海滨浴场;9999;80109;
1308688394;78;1;10;3;游泳馆;9999;80110;
1308688395;78;1;11;3;健身中心;9999;80111;
1308688396;78;1;12;3;乒乓球馆;9999;80112;
1308688397;78;1;13;3;台球厅;9999;80113;
1308688398;78;1;14;3;壁球场;9999;80114;
1308688399;78;1;15;3;马术俱乐部;9999;80115;
1308688400;78;1;16;3;赛马场;9999;80116;
1308688401;78;1;17;3;橄榄球场;9999;80117;
1308688402;78;1;18;3;羽毛球场;9999;80118;
1308688403;78;1;19;3;跆拳道场馆;9999;80119;
1308753921;78;2;1;3;高尔夫球场;9999;80201;
1308753922;78;2;2;3;高尔夫练习场;9999;80202;
1308819457;78;3;1;3;夜总会;9999;80301;
1308819458;78;3;2;3;KTV ;9999;80302;
1308819459;78;3;3;3;迪厅;9999;80303;
1308819460;78;3;4;3;酒吧;9999;80304;
1308819461;78;3;5;3;游戏厅;9999;80305;
1308819462;78;3;6;3;棋牌室;9999;80306;
1308819463;78;3;7;3;博采中心;9999;80307;
1308819464;78;3;8;3;网吧;9999;80308;
1308884993;78;4;1;3;度假村;9999;80401;
1308884994;78;4;2;3;疗养院;9999;80402;
1308950529;78;5;1;3;游乐场;9999;80501;
1308950530;78;5;2;3;垂钓园 ;9999;80502;
1308950531;78;5;3;3;采摘园;9999;80503;
1308950532;78;5;4;3;露营地;9999;80504;
1308950533;78;5;5;3;水上活动中心;9999;80505;
1309016065;78;6;1;3;电影院 ;9999;80601;
1309016066;78;6;2;3;音乐厅;9999;80602;
1309016067;78;6;3;3;剧场 ;9999;80603;
1325465601;79;1;1;3;三级甲等医院;9999;90101;
1325465602;79;1;2;3;卫生院;9999;90102;
1325531137;79;2;1;3;整形美容;9999;90201;
1325531138;79;2;2;3;口腔医院;9999;90202;
1325531139;79;2;3;3;眼科医院;9999;90203;
1325531140;79;2;4;3;耳鼻喉医院;9999;90204;
1325531141;79;2;5;3;胸科医院;9999;90205;
1325531142;79;2;6;3;骨科医院;9999;90206;
1325531143;79;2;7;3;肿瘤医院;9999;90207;
